tweet	user	start	end	language
245955322680856576	17033407	47	48	other
245955322680856576	17033407	50	50	lang1
245955322680856576	17033407	52	55	other
245955322680856576	17033407	57	58	lang1
245955322680856576	17033407	60	61	lang1
245955322680856576	17033407	62	63	lang1
245955322680856576	17033407	65	65	lang1
245955322680856576	17033407	67	71	ne
245955322680856576	17033407	73	73	ne
245955322680856576	17033407	75	75	lang1
245955322680856576	17033407	76	76	lang1
245955322680856576	17033407	78	81	other
245955322680856576	17033407	83	84	lang1
245955322680856576	17033407	86	87	lang1
245955322680856576	17033407	88	88	lang1
245955322680856576	17033407	91	93	other
368907515838222336	15871397	1	4	ne
368907515838222336	15871397	7	8	lang1
368907515838222336	15871397	11	12	lang1
368907515838222336	15871397	14	15	lang1
368907515838222336	15871397	16	17	lang1
368907515838222336	15871397	19	22	lang1
453589579401281536	19854077	0	2	lang2
453589579401281536	19854077	4	4	lang1
453589579401281536	19854077	5	5	lang1
453589579401281536	19854077	7	9	lang1
453589579401281536	19854077	10	10	lang1
453589579401281536	19854077	11	11	lang1
453589579401281536	19854077	13	14	lang1
453589579401281536	19854077	15	15	lang1
453589579401281536	19854077	16	16	lang1
453589579401281536	19854077	17	17	lang1
453589579401281536	19854077	19	20	lang1
453589579401281536	19854077	22	24	ne
453589579401281536	19854077	26	26	lang1
453589579401281536	19854077	27	27	lang1
453589579401281536	19854077	28	29	lang1
452764832865849346	5965552	0	1	lang1
452764832865849346	5965552	2	3	lang1
452764832865849346	5965552	5	9	ne
452764832865849346	5965552	11	14	ne
452764832865849346	5965552	17	17	lang1
452764832865849346	5965552	18	18	lang1
452764832865849346	5965552	19	20	lang1
452764832865849346	5965552	21	22	lang1
452764832865849346	5965552	23	24	lang1
452764832865849346	5965552	25	26	lang1
452764832865849346	5965552	27	28	lang1
452764832865849346	5965552	29	29	lang1
452764832865849346	5965552	30	31	lang1
452764832865849346	5965552	33	35	other
452764832865849346	5965552	37	37	other
452764832865849346	5965552	38	39	lang1
420605092648087552	1390080912	6	7	ne
420605092648087552	1390080912	9	10	lang1
420605092648087552	1390080912	12	13	lang1
420605092648087552	1390080912	14	15	lang1
420605092648087552	1390080912	16	17	lang1
420605092648087552	1390080912	18	18	lang1
420605092648087552	1390080912	19	19	lang1
420605092648087552	1390080912	21	30	ne
420605092648087552	1390080912	35	35	lang1
420605092648087552	1390080912	36	37	lang1
420605092648087552	1390080912	38	39	lang1
420605092648087552	1390080912	43	43	lang1
420605092648087552	1390080912	44	44	lang1
420605092648087552	1390080912	45	46	lang1
420605092648087552	1390080912	47	47	lang1
420605092648087552	1390080912	48	48	lang1
420605092648087552	1390080912	49	49	lang1
420605092648087552	1390080912	52	53	lang1
420605092648087552	1390080912	54	54	lang1
455725824587468800	47050132	1	11	other
455725824587468800	47050132	13	14	lang1
455725824587468800	47050132	15	16	lang2
448723864151789568	10121952	1	8	other
448723864151789568	10121952	10	12	lang2
448723864151789568	10121952	14	15	lang2
448723864151789568	10121952	18	19	lang1
448723864151789568	10121952	20	21	lang1
448723864151789568	10121952	22	22	lang1
448723864151789568	10121952	24	32	lang2
448723864151789568	10121952	34	34	lang1
448723864151789568	10121952	36	37	lang1
448723864151789568	10121952	38	39	lang1
448723864151789568	10121952	41	42	lang2
431837417868238848	11222232	1	7	other
431837417868238848	11222232	9	15	ne
431837417868238848	11222232	17	20	lang2
431837417868238848	11222232	23	24	lang1
431837417868238848	11222232	25	26	lang1
431837417868238848	11222232	28	32	lang2
431837417868238848	11222232	34	34	lang1
448838584171110401	1600539655	1	2	lang1
448838584171110401	1600539655	5	6	lang1
448838584171110401	1600539655	7	7	lang1
448838584171110401	1600539655	9	11	ne
448838584171110401	1600539655	13	15	ne
448838584171110401	1600539655	18	19	ne
448838584171110401	1600539655	22	23	lang1
448838584171110401	1600539655	28	29	lang1
448838584171110401	1600539655	30	31	lang1
436314593208840192	12587522	0	7	ne
436314593208840192	12587522	8	8	lang1
436314593208840192	12587522	9	11	other
436314593208840192	12587522	12	12	other
436314593208840192	12587522	13	14	other
436314593208840192	12587522	16	17	other
436314593208840192	12587522	18	19	other
436314593208840192	12587522	20	20	lang1
436314593208840192	12587522	22	24	other
436314593208840192	12587522	25	25	other
436314593208840192	12587522	26	27	lang1
436314593208840192	12587522	29	30	lang1
436314593208840192	12587522	31	38	ne
436314593208840192	12587522	39	40	lang1
436314593208840192	12587522	41	41	lang1
436314593208840192	12587522	42	43	lang1
436314593208840192	12587522	44	46	lang1
436314593208840192	12587522	47	47	lang1
436314593208840192	12587522	48	49	lang1
436314593208840192	12587522	50	50	lang1
436314593208840192	12587522	51	51	lang1
442162923431936001	38585272	1	8	other
442162923431936001	38585272	11	17	other
442162923431936001	38585272	19	20	lang1
442162923431936001	38585272	24	24	lang1
442162923431936001	38585272	25	26	lang1
442162923431936001	38585272	29	29	lang1
442162923431936001	38585272	31	33	lang2
442162923431936001	38585272	35	38	lang2
456233109659209729	56635206	1	8	other
456233109659209729	56635206	10	10	lang1
456233109659209729	56635206	15	16	lang1
456233109659209729	56635206	17	18	lang1
456233109659209729	56635206	19	19	lang1
456233109659209729	56635206	21	26	ne
456233109659209729	56635206	28	32	ne
456233109659209729	56635206	34	34	lang1
456233109659209729	56635206	35	36	lang1
456233109659209729	56635206	37	37	lang1
456233109659209729	56635206	38	38	lang1
450569902378610688	1565464544	6	6	lang1
450569902378610688	1565464544	7	16	ne
450569902378610688	1565464544	17	18	lang1
450569902378610688	1565464544	19	19	lang1
450569902378610688	1565464544	20	21	lang1
450569902378610688	1565464544	22	22	lang1
450569902378610688	1565464544	26	27	lang1
450569902378610688	1565464544	28	29	lang1
450569902378610688	1565464544	30	31	lang1
450569902378610688	1565464544	32	33	lang1
450569902378610688	1565464544	34	34	lang1
450569902378610688	1565464544	35	38	lang1
450569902378610688	1565464544	40	40	lang1
450569902378610688	1565464544	41	42	lang1
450569902378610688	1565464544	43	43	lang1
450569902378610688	1565464544	45	45	lang1
450569902378610688	1565464544	48	48	lang1
450569902378610688	1565464544	49	49	lang1
450569902378610688	1565464544	50	51	lang1
450569902378610688	1565464544	54	54	lang1
450569902378610688	1565464544	58	59	lang1
450569902378610688	1565464544	60	63	lang1
450569902378610688	1565464544	64	64	lang1
450569902378610688	1565464544	65	66	lang1
450569902378610688	1565464544	67	68	lang1
450569902378610688	1565464544	69	70	lang1
450569902378610688	1565464544	72	73	lang1
450569902378610688	1565464544	74	74	lang1
450569902378610688	1565464544	75	75	lang1
450569902378610688	1565464544	76	77	lang1
450569902378610688	1565464544	78	79	lang1
450569902378610688	1565464544	80	81	lang1
450569902378610688	1565464544	83	83	lang1
450569902378610688	1565464544	85	86	lang1
450569902378610688	1565464544	87	89	lang1
450569902378610688	1565464544	91	96	other
450569902378610688	1565464544	98	107	other
450569902378610688	1565464544	109	111	other
450569902378610688	1565464544	114	115	lang1
450569902378610688	1565464544	116	117	lang1
450569902378610688	1565464544	118	118	lang1
450569902378610688	1565464544	119	119	lang1
450569902378610688	1565464544	122	125	lang2
456387074350796800	17388833	0	11	other
456387074350796800	17388833	13	13	lang1
456387074350796800	17388833	14	15	lang1
456387074350796800	17388833	16	17	lang1
456387074350796800	17388833	18	19	lang1
456387074350796800	17388833	20	20	lang1
456253041797124096	111259686	1	6	ne
456253041797124096	111259686	8	10	ne
456253041797124096	111259686	13	14	lang1
456253041797124096	111259686	15	16	lang1
456253041797124096	111259686	17	18	lang1
456253041797124096	111259686	19	19	lang1
456253041797124096	111259686	21	24	ne
456253041797124096	111259686	26	26	lang1
456253041797124096	111259686	28	29	lang1
456253041797124096	111259686	30	30	lang1
456253041797124096	111259686	31	32	lang1
456253041797124096	111259686	33	34	lang1
456253041797124096	111259686	36	36	lang1
456253041797124096	111259686	37	38	lang1
456408124224577537	723353	0	1	lang1
456408124224577537	723353	3	7	ne
456408124224577537	723353	9	10	lang1
456408124224577537	723353	11	11	lang1
456408124224577537	723353	12	13	lang1
456408124224577537	723353	14	14	lang1
456408124224577537	723353	16	18	ne
456408124224577537	723353	20	21	lang1
456408124224577537	723353	22	22	lang1
456104268819202048	130429681	1	2	lang1
456104268819202048	130429681	3	4	lang1
456104268819202048	130429681	5	5	lang1
456104268819202048	130429681	6	8	lang1
456104268819202048	130429681	9	9	lang1
456104268819202048	130429681	11	11	lang1
456104268819202048	130429681	12	13	lang1
456104268819202048	130429681	14	14	lang1
456104268819202048	130429681	15	15	lang1
456104268819202048	130429681	16	17	lang1
456104268819202048	130429681	18	19	lang1
456104268819202048	130429681	20	20	lang1
456104268819202048	130429681	21	22	lang1
456104268819202048	130429681	24	24	lang1
456104268819202048	130429681	25	26	lang1
456104268819202048	130429681	27	28	lang1
456104268819202048	130429681	29	29	lang1
456104268819202048	130429681	30	35	ne
456104268819202048	130429681	36	36	lang1
456104268819202048	130429681	37	49	ne
456104268819202048	130429681	51	52	lang1
456104268819202048	130429681	55	55	lang1
456104268819202048	130429681	56	56	lang1
456104268819202048	130429681	57	58	lang1
456104268819202048	130429681	59	59	lang1
456104268819202048	130429681	60	61	lang1
456104268819202048	130429681	62	63	lang1
456104268819202048	130429681	64	64	lang1
456104268819202048	130429681	65	65	lang1
456104268819202048	130429681	67	69	ne
456104268819202048	130429681	70	71	lang1
456104268819202048	130429681	73	74	lang1
456104268819202048	130429681	75	76	lang1
456104268819202048	130429681	78	79	lang1
456104268819202048	130429681	80	81	lang1
456104268819202048	130429681	82	83	lang1
456104268819202048	130429681	86	87	lang1
456104268819202048	130429681	88	88	lang1
456104268819202048	130429681	89	90	lang1
456104268819202048	130429681	91	91	lang1
456104268819202048	130429681	95	96	lang1
456104268819202048	130429681	97	98	lang1
456104268819202048	130429681	100	101	lang1
456104268819202048	130429681	102	102	lang1
456104268819202048	130429681	103	103	lang1
456104268819202048	130429681	105	106	lang1
456104268819202048	130429681	107	109	lang1
456104268819202048	130429681	113	113	lang1
456104268819202048	130429681	114	114	lang1
456104268819202048	130429681	115	116	lang1
456104268819202048	130429681	117	118	lang1
456104268819202048	130429681	119	119	lang1
456104268819202048	130429681	120	122	ne
456104268819202048	130429681	124	127	ne
456104268819202048	130429681	128	129	lang1
456104268819202048	130429681	130	130	lang1
456104268819202048	130429681	131	132	lang1
456104268819202048	130429681	133	133	lang1
456104268819202048	130429681	136	137	lang1
456104268819202048	130429681	138	138	lang1
446558835503661056	12030462	1	9	other
446558835503661056	12030462	12	13	lang1
446558835503661056	12030462	15	16	lang1
446558835503661056	12030462	17	18	lang1
446558835503661056	12030462	20	21	lang1
446558835503661056	12030462	24	24	lang1
446558835503661056	12030462	26	26	lang1
446558835503661056	12030462	27	27	lang1
446558835503661056	12030462	28	29	lang1
446558835503661056	12030462	30	31	lang1
446558835503661056	12030462	32	33	lang1
446558835503661056	12030462	34	34	lang1
446558835503661056	12030462	36	36	lang1
446558835503661056	12030462	37	38	lang1
446558835503661056	12030462	40	40	lang1
446558835503661056	12030462	43	44	lang1
446558835503661056	12030462	46	46	lang1
446558835503661056	12030462	49	50	lang1
446558835503661056	12030462	54	54	lang1
446558835503661056	12030462	55	56	lang1
446558835503661056	12030462	58	59	ne
446558835503661056	12030462	60	61	lang1
446558835503661056	12030462	63	63	lang1
446558835503661056	12030462	64	64	lang1
446558835503661056	12030462	65	66	lang1
446558835503661056	12030462	67	67	lang1
446558835503661056	12030462	68	68	lang1
446558835503661056	12030462	70	70	lang1
446558835503661056	12030462	71	71	other
446558835503661056	12030462	74	75	lang1
446558835503661056	12030462	76	77	lang1
446558835503661056	12030462	78	78	lang1
446558835503661056	12030462	79	80	lang1
446558835503661056	12030462	81	85	lang2
446558835503661056	12030462	86	86	lang1
446558835503661056	12030462	87	88	lang1
446558835503661056	12030462	90	91	ne
446558835503661056	12030462	92	93	lang1
446558835503661056	12030462	95	95	lang1
446558835503661056	12030462	96	97	lang1
446558835503661056	12030462	99	100	lang1
446558835503661056	12030462	102	105	lang1
446558835503661056	12030462	111	112	lang1
446558835503661056	12030462	113	113	lang1
446558835503661056	12030462	114	115	lang1
446558835503661056	12030462	116	117	lang1
446558835503661056	12030462	118	118	lang1
336723769383084032	6251062	1	6	other
336723769383084032	6251062	8	9	lang1
336723769383084032	6251062	10	11	lang1
336723769383084032	6251062	12	12	lang1
336723769383084032	6251062	13	16	ne
336723769383084032	6251062	17	17	lang1
336723769383084032	6251062	18	19	lang1
336723769383084032	6251062	21	21	lang1
336723769383084032	6251062	22	22	lang1
336723769383084032	6251062	23	24	lang1
336723769383084032	6251062	25	26	lang1
336723769383084032	6251062	27	27	lang1
336723769383084032	6251062	28	29	lang1
336723769383084032	6251062	30	31	lang1
336723769383084032	6251062	32	33	lang1
336723769383084032	6251062	35	36	lang1
336723769383084032	6251062	37	37	lang1
336723769383084032	6251062	39	40	lang1
336723769383084032	6251062	42	44	lang1
336723769383084032	6251062	45	46	lang1
336723769383084032	6251062	47	48	lang1
336723769383084032	6251062	49	49	lang1
336723769383084032	6251062	50	50	lang1
336723769383084032	6251062	53	53	lang1
336723769383084032	6251062	55	57	ne
336723769383084032	6251062	61	65	ne
336723769383084032	6251062	67	68	lang1
336723769383084032	6251062	69	69	lang1
336723769383084032	6251062	70	70	lang1
336723769383084032	6251062	72	75	ne
336723769383084032	6251062	77	78	lang1
336723769383084032	6251062	79	80	lang1
336723769383084032	6251062	81	83	lang1
336723769383084032	6251062	84	84	lang1
336723769383084032	6251062	86	87	lang1
450145399031222272	13500732	0	3	lang2
450145399031222272	13500732	5	10	lang2
450145399031222272	13500732	12	14	lang2
450145399031222272	13500732	16	18	lang2
450145399031222272	13500732	20	23	lang2
450145399031222272	13500732	25	35	lang2
450145399031222272	13500732	38	38	lang1
450145399031222272	13500732	39	41	lang1
450145399031222272	13500732	44	59	ne
450145399031222272	13500732	62	70	ne
450145399031222272	13500732	73	78	ne
454568759194173441	95573097	0	1	ne
454568759194173441	95573097	2	4	lang1
454568759194173441	95573097	6	7	ne
454568759194173441	95573097	8	8	lang1
454568759194173441	95573097	9	10	ne
454568759194173441	95573097	12	14	lang1
454568759194173441	95573097	15	16	lang1
454568759194173441	95573097	17	17	lang1
454568759194173441	95573097	21	35	ne
454568759194173441	95573097	38	41	ne
454287644449456128	6751752	0	1	lang1
454287644449456128	6751752	2	3	lang1
454287644449456128	6751752	4	4	lang1
454287644449456128	6751752	5	6	lang1
454287644449456128	6751752	13	15	lang1
454287644449456128	6751752	17	18	lang1
454287644449456128	6751752	20	21	lang1
454287644449456128	6751752	22	22	lang1
454287644449456128	6751752	24	24	lang1
454287644449456128	6751752	25	26	lang1
454287644449456128	6751752	27	28	lang1
454287644449456128	6751752	35	36	lang1
454287644449456128	6751752	37	38	lang1
454287644449456128	6751752	41	41	lang1
454287644449456128	6751752	43	45	other
408567479389011968	809472	0	2	lang2
408567479389011968	809472	7	8	lang1
408567479389011968	809472	9	10	lang1
408567479389011968	809472	13	13	lang2
363914403164323840	130537233	0	1	lang1
