tweet_id,lang,clean_text
989007451369418752,lv,"Dzintars Rasnačs: Ir izskanējuši ļoti daudzi mīti par šo [datu aizsardzības] regulu, mūsu uzdevums ir vairāk skaidrot sabiedrībai, kas ir mīti un kāda ir patiesā situācija."
989007478842118146,lv,Stādu tūrisms paplašinās; Latvijas stādu audzētāji veido pārdošanas plačus Igaunijā | https://t.co/5SymjEcqsD https://t.co/JyYBXrAXma
989007872905351169,lv,Latvija gatava izmitināt BBC Krievijas redakciju https://t.co/ZMA8k4wxbX
989007932170883073,es,@amarielgg @clcastrod @joseantoniokast @Poracando @supernovaf_1000 @ericahenriquezo @sebastianpinera @Carmen_muller @Super_Agente99 @adioszurdos @pau_liiina Extremismo de la derecha en acción.
989008065621086208,lv,"Kišuro 900"":  ""Ainažos"" trūkst personāls - dažādi mediķi, fizioterapeiti; logopēdi. Iemesls problēmai: atalgojums, attālums. Viņi visi vajadzīgi bērnu veselībai un attīstībai"
989008135238103041,lv,Gaidāms spriedums lietā par zemūdenē nogalināto un sadalīto zviedru žurnālisti https://t.co/3l2AjEmV4J
989008135716294657,lv,"Dzintars Rasnačs: Galvenais [datu aizsardzības regulas] mērķis ir ikvienas personas tiesību aizsardzība -  pamatiesības uz privātumu un drošību; ikvienam, kas izmanto datus, būs precīzi jādefinē mērķi, kam tie tiek izmantoti."
989008226309074945,sv,Filippa Reinfeldt bryter tystnaden om skandalsjukhuset •  Tidigare sjukvårdslandstingsrådet  i första tv-intervjun om Nya Karolinska https://t.co/AosxylXegU …
989008344995246082,lv,"Dzintars Rasnačs: Uzņēmumiem un iestādēm, kas apstrādā datus, būs daudz lielāka atbildība; ja tiks konstatēti pārkāpumi, sākumā no sodiem vajadzētu atturēties, sākumā būs preventīvā, brīdinošā funkcija."
989008435969773568,lv,@rdsvc kad tiks veikts Sāremas ielas remonts? https://t.co/NX7Mae68OQ
989008442126929920,en,@Kenneth43496598 @SimplexCC @ethereum You can buy Ethereum on https://t.co/epQCEfFw8W (if this was your question :))
989008602588311552,lv,Plkst. 8.20 mūsu studijā viesosies filmas “Bille” māksliniece Ieva Romanova. https://t.co/Qq8GJhG4vO
989008785556627457,lv,"Dzintars Rasnačs: Tiesneši varētu piedalīties likumdošanas iniciatīvas procesā; es domāju, ka koalīcijā tam atbalsts būs, tā ir tiesu varas neatkarības stiprināšana."
989008928724979712,lv,Augstākā tiesa skata Kristovska prasību pret Ventspils domi - https://t.co/vtU3sB1UvJ
989009139941691393,lv,No 1. maija Rīgā sāks kursēt Retro tramvajs https://t.co/3E5XZfqXrE
989009483434217472,lv,@rdsvc kad tiks veikts remonts Murmastienes ielā? https://t.co/YCf5Tvjrus
989009619266793478,lv,"Kišuro 900"": valstī ir gandrīz 90 000 cilvēku,kuriem vajadzīga psihiatru palīdzība; šobrīd valstij nav izpratnes par situācijas nopietnību"
989009622425010176,es,"Buen dia miercoles 25 de abril a todos, especial a las Srtas @CaroEscobarTVN @carlazunin @AndreaAristegui @yaelszewkis  aqui en Norrköping Suecia la ciudad en movimiento 7 grados a las 07.15 hrs. Abrazos fraternales a Uds. Leonardo. https://t.co/tBHsLD0TsP"
989010044871208960,lv,@dayvinchik @Naktineica Maskavas iela. https://t.co/OHmzwt2Qyo
989010107638796288,lv,Šodien visā Latvijā aicina lifta vietā izmantot kāpnes https://t.co/R5sPhheDeN https://t.co/HkEaLwPufQ
989010147556167681,lv,Maskavas iela https://t.co/6JoupV1iIL
989010411189166080,lv,Rēzeknē norisinājās 9. Starptautiskās džudo sacensības https://t.co/mpkledJFIK via @YouTube
989010470597201920,lv,"Visiem transportlīdzekļu vadītājiem darbu uzsākot un darbu beidzot ir jāveic alkohola tests un jāsaņem feldšera atzīme pārbaužu reģistrā,ka alkohola koncentrācija izelpā ir 0.00 promiles. Vadītājiem jāveic arī alkohola pārbaudes, strādājot maršrutā,alkometrā,kas atrodas kabīnē. https://t.co/qewdWjxWrR"
989010648997748741,lv,"@MansRimi Labrīt! Jums ir ļoti lecīga dāma konditorejas nodaļā, Alojas kvartālā."
989010904980361216,lv,Bērnudārzu audzēkņi top par klasiskās mūzikas ekspertiem https://t.co/HhyVvYt8Tk
989011000941834240,lv,@LRZinas Ar ko vēl iepazīties ir saiedrības interesēs? Ar izārstētu pacientu slimības vēsturi?
989011118851948545,lv,Liepājā norisināsies Brīvprātīgā darba dienas. Plašāk - pilsētas ziņās 8:30. https://t.co/RWMF95iO6B
989011373609889792,lv,'Delfi' skaidro: kas ir hokejistu tik ļoti pieprasītā 'līguma apdrošināšana' https://t.co/v9uHsV7MBO
989011570184413185,lv,"Vienkārši, bet dramatiski @ShawnMendes parāda ""In My Blood"" nozīmi jaunajā klipā. https://t.co/9iCFiph497 https://t.co/8XrkyULuS9"
989011596105089024,lv,Spānijas kūrortpilsētas Palmas varas iestādes aizliegs privātpersonām izīrēt dzīvokļus tūristiem https://t.co/Z001s5hsFB https://t.co/3bcxmmTFmM
989011787470331905,lv,"Aizvadītajā diennaktī valstī reģistrēti 65 CSNg, kuros cietuši 15 cilvēki. Kopā CS jomā sastādīti 490 administratīvo pārkāpumu protokoli, tajā skaitā 163 par ātruma pārsniegšanu un 12/1 par transportlīdzekļa vadīšanu alkohola reibumā/narkotisko vielu iespaidā."
989012414233563137,lv,@BrainStorm_LV jūs savā albumā spotify esat sajaukuši dziesmas “Tevis dēļ” un “Pašu dārgāko” vietām.
989012446173114369,en,The ping pong ball trick IG:kevinbparry https://t.co/d3BZrOuLH2
989012451390885889,lv,Foto: ‘Prāta vētra’ fanu pulkā nosvin jaunā albuma izdošanu https://t.co/Z54WzBDYl0
989012492960632832,ru,"Добраться до кинозала, где позже найдут тела, мешали дым, сложная планировка и высокая температура. Через 9 минут после начала пожара, воздух на четвертом этаже раскалился до +343 °C. https://t.co/swA2EWZGXW"
989012647310954496,lv,Ugunsgrēkā Zaļenieku pagastā bojā gājis viens cilvēks https://t.co/sTf34fG4Tq
989012666634133504,lv,"Un vēl viena lieta, ko nezināmu iemeslu dēļ noklusē Valsts policija: kā liecina kārtējā neoficiālā informācija, no Ilmāra Rimšēviča Langstiņu savrupmājas ļaundaru aiznestais seifs atrasts pat vēl senāk nekā Birutas Lozes līķis, - bet arī par to ne čiku, ne grabu."
989012766861209600,lv,"Valdība gatava dalībai izstādē Expo 2020 Dubai atvēlēt 4,8 miljonus eiro - https://t.co/IUm6k7p6MD"
989012799404806145,lv,Rīta idiota deva :) https://t.co/QR7bgL78Ih
989012826764271616,lv,Bažījas par latviešu valodu | https://t.co/U5BKEs3exq https://t.co/NOvF8JRFVF
989012945194635264,lv,Bertāna Sanantonio «Spurs» NBA sezonu noslēdz ar zaudējumu viesos pret Goldensteitas «Warriors» https://t.co/w5ejl4DtP3 https://t.co/TKXhPOyq8J
989013242721824769,lv,Rēzeknē ar ekspresizstādi noslēdz XII mākslinieku plenēru https://t.co/mV3ZbqMI8z via @YouTube
989013271234732032,lv,"@900sekundes @JolantaRubene Šķiet, liela daļa no šiem 90k psihiski slimajiem sēž onlinā un raksta komentārus visur,kur vien iespējams."
989013395163828225,lv,"No 28.aprīļa pakāpeniski vai strauji kļūs siltāks, dažas prognozes jau 1.maijā rāda siltumu līdz +25..+27°. Grafikā - GFS ansambļa prognozētā 850hPa temperatūra līdz 6.maijam, https://t.co/0exENk4Eie https://t.co/bc05WYA5Kt"
989013440890097664,lv,"Bertānam un ""Spurs"" NBA sezona noslēdzas piektajā izslēgšanas spēlē https://t.co/pVUxZLK4xB"
989013495793434624,lv,"Bertāns un ""Spurs"" parāda raksturu, cīnoties līdz pēdējam, taču NBA sezona tomēr beidzas ar 1-4 sakāvi pret ""Warriors"" https://t.co/AIMRTcVRo7"
989013644716408832,lv,Bertāns un «Spurs» noslēdz NBA sezonu https://t.co/kE5EPLuXuw https://t.co/F3YCFM7bSM
989013703747096581,lv,VIDEO: Vai zaļajā fanu jūrā dejojošā superomīte kļūs par interneta hitu? https://t.co/XzynNHnFtY
989013799532408833,lv,"Pēdējā regulārās sezonas spēlē BK Jūrmala savā laukumā uzvarēja BK Liepāja. Liepājniekiem sezona beigusies, bet Jūrmala ceturtdaļfinālā tiksies pret LU, Ogre pret Valku. https://t.co/FNBAp8ZTsQ"
989013878213369858,lv,Maija sākumā iespējams karsts laiks | https://t.co/U5BKEs3exq https://t.co/0ETWT2aNZ6
989013898937405442,ru,"Глава государства на Radio Baltkom, сразу после 11.00! Подключайтесь! Прямая трансляция из студии ЗДЕСЬ - https://t.co/y8A9kaspGW https://t.co/359B3H08Ml"
989014238155849729,lv,"""Orkla Foods Latvija"" apgrozījums pērn sasniedzis 31,5 miljonus eiro https://t.co/a5ab4nIq9j https://t.co/0brsSuZGwc"
989014382989393920,lv,Bertānam sezona beigusies https://t.co/CweoBCd8rj https://t.co/wnkO3yC9iF
989014387502399489,lv,Dabas aizstāvji iebilst ZM lēmumam neatbalstīt insekticīda plašāku ierobežošanu https://t.co/N7Qv91Z7w6 https://t.co/iIeuw7DLpQ
989014406326575104,lv,Atskurbtuves ir dārgs un pieprasīts pakalpojums https://t.co/HlZO4GRi9h
989014429114290177,und,@VanGoghsLover  https://t.co/oiRRVQaxgM
989014462869921792,en,scattered clouds -&gt; overcast clouds humidity down 93% -&gt; 87%
989015157027364864,lv,Bērnudārzu audzēkņi top par klasiskās mūzikas ekspertiem https://t.co/pIKew6Iv0L
989015444609732610,lv,"Ministrs: ja ASV izstāsies no kodolvienošanās, arī Irāna grasās to pamest https://t.co/FOHcRvXiSY"
989015724873146368,lv,@PortalsLV Jūsu apmaksas sistēma tikko kā atkal nogļukoja. Kāpēc jūs nespējat kvalitatīvi strādāt?
989015843316125697,lv,"Ko par repera Kendrika Lamāra Pulicera balvu domā pianiste Vikija Čova un kas skanēs viņas koncertā šonedēļ Cēsīs, @irLV lasiet Dāvja Eņģeļa sarunu ar mākslinieci: https://t.co/mBtVK0hqBe https://t.co/VLIIua81Eb"
989016152088047616,lv,IT eksports pērn turpinājis uzvaras gājienu https://t.co/J2GD7YgvhD
989016185328070656,lv,"Kibernoziedzībai pieaugot, valstiskā līmenī jāvienojas par sistēmisku pieeju https://t.co/EawnfDheil"
989016242328653824,lv,"LV ekskl. ekonom. zonā 10,4 j.j. no teritoriālās jūras bruņotie spēki 25.04. identificēja Krievijas BS  ""ALEXANDRIT"" klases minu kuģi."
989016379171966976,lv,@RadioSWH Anatolija Noslēumam-peldētājs
989016495475888128,ru,"От регулировщика больше пробек, чем от сломанного светофора 🚦"
989016623351783424,lv,Valsts pārvaldes komisija pēc ST sprieduma strādās pie problēmjautājumiem par piespiedu zemes nomas maksu dalītā īpašuma attiecībās https://t.co/sJcCWITTlL
989016655157084165,lv,Kas ir operatīvā darbība? Kādi ir tās mērķi un uzdevumi? Skaidrojam! https://t.co/SRKnQ3DmOG #skaidrojums #valstspārvalde #noziedzība #drošība https://t.co/maxUwdVEre
989016810707177472,lv,"Bertāna pārstāvētā ""Spurs"" zaudē sērijas piektajā spēlē pret ""Warriors"" un noslēdz sezonu: https://t.co/5MUcJ7VIJ8"
989016912645541888,ru,Ранее правительство с целью снизить бремя населения за электричество утвердило уменьшение платежей по Компоненту обязательной закупки за счет сверхприбыли Latvenergo #mixnews https://t.co/lJ3GI68YOy
989017073790738432,en,@Miz_Genius Did they jump... 🧐
989017164584771584,ru,ФОТО: В Пампали продолжатся поиски останков солдат-красноармейцев https://t.co/ArmmN4atCv
989017189817765888,en,"On 25 April 1915 Mustafa Kemal, a 33-year-old lieutenant colonel who commanded the 19th Turkish Division and famously told his men: “I don’t order you to attack; I order you to die.” stopped the Allied Forces at Anzac Cove, Gallipoli. https://t.co/Rnj0MGsT6P"
989017244138078208,lv,"Rīgas Starptautiskās laikmetīgās mākslas biennnāles (@RigaBiennial) publisko pasākumu programmā plānotas ne tikai lekcijas, bet arī meistarklases, darbnīcas un citas aktivitātes: https://t.co/FVohZwKdgG"
989017632367108096,lv,"@LindaAustere @SSE_Riga Mēs noteikti būtu ieinteresēti iepazīties ar šo darbu! Kādā veidā tas būtu pieejams? Sazināmies, rakstiet uz sanita.gertmane@ptac.gov.lv ."
989017771274129410,lv,Tramps slavē Kimu kā ļoti atklātu un godīgu: https://t.co/AJK5jvlB1w
989017928610742272,lv,"Rasnačs cer, ka pēc jaunās datu aizsardzības regulas ieviešanas sūdzības ""Facebook"" un ""Twitter"" administrācijām varēs rakstīt latviski. Par šo un citiem tematiem - ziņās 9:00."
989018255212929025,lv,Pls no. Galīgi negatava solfim (@ Jāzepa Mediņa Rīgas Mūzikas vidusskola) https://t.co/lIwJC7oI41
989018478865780736,lv,Mūžībā aizgājis pazīstamais vieglatlētikas treneris Jurijs Volkinšteins | https://t.co/U5BKEs3exq https://t.co/JtUYpMkWAT
989018515154898944,lv,"Pirms pērc dūmu detektoru, pārliecinies vai tas tiešām veic Tev vajadzīgo funkciju un nav imitācija! https://t.co/LNsbMYXFFe https://t.co/n1jwaQUTJJ"
989018558503047169,lv,"Cerams, tā stunda ir situsi - NDK būs aizvērusi krievu dezinformācijas kanālus... Beidzot. https://t.co/HJnHumyVrA"
989018565029322752,lv,"Ministrs: Ja ASV izstāsies no kodolvienošanās, arī Irāna, visticamāk, to pametīs. Plašāk - ziņās 9:00."
989018674999779331,ru,Моряки прибыли на Crystal East еще в конце ноября 2017 года. https://t.co/TMIoX7UPNy
989018679328362496,lv,"Bībers, viņa milzīgais Mercedes-Benz un izmisusi fane https://t.co/l0SjrwOc5R https://t.co/tj5yeWUABR"
989018676962742272,ru,Моряки прибыли на Crystal East еще в конце ноября 2017 года. https://t.co/WcuTWyGhBE
989018712031334400,lv,@DienaLv Šādas bildes laikam nav pret datu aizsardzības regulu. #LTVPanorāma - virziens jūsu izaugsmei.
989018790536011776,lv,"Izraēla neizraidīs āfrikāņu migrantus, jo neviena cita valsts tos negrib uzņemt https://t.co/EbfA8PBnVc https://t.co/agQL0T62F6"
989018839131312128,lv,"Kā ""Tilde"" radīja mašīntulkošanas rīku, kas pērn atzīts par labāko pasaulē, apsteidzot pat ""Google""? Lasi žurnālā ""Ir Nauda"". https://t.co/kUy7Zhm27A https://t.co/120hkUArz7"
989019057478397952,lv,"Kamēr zemnieks strādā, maize būs https://t.co/WTfiHdY47U"
989019147156770816,lv,'Kino Pedālis' saņem labākā festivāla balvu un izsludina programmu https://t.co/kLPzKUiNla
989019248281387008,lv,"""Jurista Vārda"" tematiskais laidiens – par administratīvajām tiesībām un procesu https://t.co/4DC3CBscQa"
989019400941527043,lv,"Diena bez lifta nav tikai vienas dienas akcija, kad sabiedrība tiek aicināta atteikties no ērtības,braukt ar liftu. Akcijas mērķis ir mainīt domāšanu.Kā ? Par to diskutēsim raidījumā - šodien, pēc ziņām 9-os!"
989019471888175104,lv,"Preču piegādātāji met akmeņus Stopiņu ""Depo"" virzienā – infrastuktūras dēļ šoferi regulāri saņem sodus  https://t.co/os2pzYPvAt"
989019650901061632,lv,Bertāna Sanantonio «Spurs» NBA sezonu noslēdz ar zaudējumu «Warriors» https://t.co/QRNQ8C9p1l https://t.co/uLBrodNU2l
989019652801073152,lv,Ceļā no Augšlīgatnes līdz Skrīveriem jārēķinās ar remontdarbiem un papildu laiku ceļā  https://t.co/BO84Aa5d6t
989019714792849408,lv,"TV satura nelegāla izmantošana Latvijā sarukusi par 23% par legālu, intervijā @RitaPanorama informēja biedrības „Par legālu saturu!” izpilddirektore https://t.co/gcnzGkHMEJ"
989019942099054593,lv,Dž.​Dž.​Džilindžers piepildījis sievas sapni https://t.co/8t1QSLSXDc https://t.co/VtF40nFTK9
989020055072583682,lv,"Informējam, ka no 25. aprīļa līdz 30. aprīlim ierobežota satiksme Rūpniecības ielas posmā. Tiks ierobežota satiksme būvdarbu – ārējo gāzes vadu tīklu pieslēgšanas, laikā Rūpniecības ielas posmā no Rūpniecības ielas Nr.6 līdz Veidenbauma ielai."
989020059124330496,lv,@RadioSWH Atbilde uz Anatolija jautājumu- peldētājs
989020067798110208,lv,Ceļā no Augšlīgatnes līdz Skrīveriem jārēķinās ar remontdarbiem un papildu laiku ceļā  https://t.co/BO84Aa5d6t
989020137620738048,lv,Zemessargi talko jaunajā militārā bāzē https://t.co/vawt0XEoq0
989020285553860608,ru,С запада к Латвии приближается небольшой циклон. https://t.co/4Y5lPLzIb4
989020337814867968,lv,@ZiemasEzis @ltvpanorama Informācija par pensijām 2018.gadā atrodama šeit: https://t.co/QVMHc8dS6Z
989020366512279553,lv,"@loudezmedia @Bitelv Sveiki! Noteikti saņemsi ziņu, ja piedāvājums mums būs aktuāls, atliek vien gaidīt. Lai jauka diena un veiksmi darbos!"
989020541427183616,lv,"VHL vienība nesen amatā apstiprinājusi bijušo Rīgas ""Dinamo"" galveno treneri https://t.co/yhzYGJYx7N"
989020721237151744,lv,"""Prāta Vētra"" tiešraidē nodod sveicienus ""900 sekunžu"" skatītājiem https://t.co/JN3lPnCoI5"
989020736340791296,lv,Google nākamgad Play Music aizstās ar YouTube Remix https://t.co/FQSB70PsVX https://t.co/zrcv0ynPGW
989020742481252354,lv,"Rasnačs cer, ka jau drīzumā mēs varēsim sūdzēties ""Facebook"" un ""Twitter"" latviešu valodā https://t.co/OzP0JmkVgd"
989020799507058688,en,@QweenIra My alt have even more and he still on f18 😂😂😂
989020829127184384,lv,@DzeneDace @nahimovs @progresivie Par ko tagad šis komentārs?
989020946118914048,lv,ASTARTE-NAFTA piedalās Uzņēmēju ēnu dienās https://t.co/I8TEz0V0kJ https://t.co/rLaiTY0HTC
